,yo,tu,el/ella,nosotros,vosotros,ellos/ellas
833,sofoco,sofocas / sofocás,sofoca,sofocamos,sofocáis,sofocan
834,expongo,expones / exponés,expone,exponemos,exponéis,exponen
835,recupero,recuperas / recuperás,recupera,recuperamos,recuperáis,recuperan
836,intervengo,intervienes / intervenís,interviene,intervenimos,intervenís,intervienen
837,acompaño,acompañas / acompañás,acompaña,acompañamos,acompañáis,acompañan
838,exploro,exploras / explorás,explora,exploramos,exploráis,exploran
839,atropello,atropellas / atropellás,atropella,atropellamos,atropelláis,atropellan
840,casco,cascas / cascás,casca,cascamos,cascáis,cascan
841,trepo,trepas / trepás,trepa,trepamos,trepáis,trepan
842,aclaro,aclaras / aclarás,aclara,aclaramos,aclaráis,aclaran
843,arresto,arrestas / arrestás,arresta,arrestamos,arrestáis,arrestan
844,asesino,asesinas / asesinás,asesina,asesinamos,asesináis,asesinan
845,anulo,anulas / anulás,anula,anulamos,anuláis,anulan
846,rehago,rehaces / rehacés,rehace,rehacemos,rehacéis,rehacen
847,arriesgo,arriesgas / arriesgás,arriesga,arriesgamos,arriesgáis,arriesgan
848,bromeo,bromeas / bromeás,bromea,bromeamos,bromeáis,bromean
849,evalúo,evalúas / evaluás,evalúa,evaluamos,evaluáis,evalúan
850,atrapo,atrapas / atrapás,atrapa,atrapamos,atrapáis,atrapan
851,adscribo,adscribes / adscribís,adscribe,adscribimos,adscribís,adscriben
852,arriendo,arriendas / arrendás,arrienda,arrendamos,arrendáis,arriendan
853,rodeo,rodeas / rodeás,rodea,rodeamos,rodeáis,rodean
854,suspendo,suspendes / suspendés,suspende,suspendemos,suspendéis,suspenden
855,insulto,insultas / insultás,insulta,insultamos,insultáis,insultan
856,suplico,suplicas / suplicás,suplica,suplicamos,suplicáis,suplican
857,repaso,repasas / repasás,repasa,repasamos,repasáis,repasan
858,pudro,pudres / pudrís,pudre,pudrimos o podrimos,pudrís o podrís,pudren
859,rehúyo,rehúyes / rehuís,rehúye,rehuimos,rehuís,rehúyen
860,clasifico,clasificas / clasificás,clasifica,clasificamos,clasificáis,clasifican
861,trueno,truenas / tronás,truena,tronamos,tronáis,truenan
862,apunto,apuntas / apuntás,apunta,apuntamos,apuntáis,apuntan
863,coludo,coludes / coludís,colude,coludimos,coludís,coluden
864,aprehendo,aprehendes / aprehendés,aprehende,aprehendemos,aprehendéis,aprehenden
865,agrupo,agrupas / agrupás,agrupa,agrupamos,agrupáis,agrupan
866,llovizno,lloviznas / lloviznás,llovizna,lloviznamos,lloviznáis,lloviznan
867,asiento,asientes / asentís,asiente,asentimos,asentís,asienten
868,descompongo,descompones / descomponés,descompone,descomponemos,descomponéis,descomponen
869,brillo,brillas / brillás,brilla,brillamos,brilláis,brillan
870,adelanto,adelantas / adelantás,adelanta,adelantamos,adelantáis,adelantan
871,pulo,pules / pulís,pule,pulimos,pulís,pulen
872,sitúo,sitúas / situás,sitúa,situamos,situáis,sitúan
873,soplo,soplas / soplás,sopla,soplamos,sopláis,soplan
874,involucro,involucras / involucrás,involucra,involucramos,involucráis,involucran
875,experimento,experimentas / experimentás,experimenta,experimentamos,experimentáis,experimentan
876,provoco,provocas / provocás,provoca,provocamos,provocáis,provocan
877,instalo,instalas / instalás,instala,instalamos,instaláis,instalan
878,revivo,revives / revivís,revive,revivimos,revivís,reviven
879,civilizo,civilizas / civilizás,civiliza,civilizamos,civilizáis,civilizan
880,fraguo,fraguas / fraguás,fragua,fraguamos,fraguáis,fraguan
881,recubro,recubres / recubrís,recubre,recubrimos,recubrís,recubren
882,transformo,transformas / transformás,transforma,transformamos,transformáis,transforman
883,desnudo,desnudas / desnudás,desnuda,desnudamos,desnudáis,desnudan
884,ardo,ardes / ardés,arde,ardemos,ardéis,arden
885,ensayo,ensayas / ensayás,ensaya,ensayamos,ensayáis,ensayan
886,freno,frenas / frenás,frena,frenamos,frenáis,frenan
887,circulo,circulas / circulás,circula,circulamos,circuláis,circulan
888,estrecho,estrechas / estrechás,estrecha,estrechamos,estrecháis,estrechan
889,aclamo,aclamas / aclamás,aclama,aclamamos,aclamáis,aclaman
890,chango,changas / changás,changa,changamos,changáis,changan
891,mimo,mimas / mimás,mima,mimamos,mimáis,miman
892,salteo,salteas / salteás,saltea,salteamos,salteáis,saltean
893,localizo,localizas / localizás,localiza,localizamos,localizáis,localizan
894,colo,colas / colás,cola,colamos,coláis,colan
895,escupo,escupes / escupís,escupe,escupimos,escupís,escupen
896,coincido,coincides / coincidís,coincide,coincidimos,coincidís,coinciden
897,ronco,roncas / roncás,ronca,roncamos,roncáis,roncan
898,antepongo,antepones / anteponés,antepone,anteponemos,anteponéis,anteponen
899,remuevo,remueves / removés,remueve,removemos,removéis,remueven
900,brindo,brindas / brindás,brinda,brindamos,brindáis,brindan
901,protesto,protestas / protestás,protesta,protestamos,protestáis,protestan
902,apuro,apuras / apurás,apura,apuramos,apuráis,apuran
903,entrevisto,entrevistas / entrevistás,entrevista,entrevistamos,entrevistáis,entrevistan
904,accedo,accedes / accedés,accede,accedemos,accedéis,acceden
905,esparzo,esparces / esparcís,esparce,esparcimos,esparcís,esparcen
906,burlo,burlas / burlás,burla,burlamos,burláis,burlan
907,aparto,apartas / apartás,aparta,apartamos,apartáis,apartan
908,conquisto,conquistas / conquistás,conquista,conquistamos,conquistáis,conquistan
909,reproduzco,reproduces / reproducís,reproduce,reproducimos,reproducís,reproducen
910,transmito,transmites / transmitís,transmite,transmitimos,transmitís,transmiten
911,afirmo,afirmas / afirmás,afirma,afirmamos,afirmáis,afirman
912,progreso,progresas / progresás,progresa,progresamos,progresáis,progresan
913,ahorco,ahorcas / ahorcás,ahorca,ahorcamos,ahorcáis,ahorcan
914,derroco,derrocas / derrocás,derroca,derrocamos,derrocáis,derrocan
915,relleno,rellenas / rellenás,rellena,rellenamos,rellenáis,rellenan
916,alivio,alivias / aliviás,alivia,aliviamos,aliviáis,alivian
917,aplasto,aplastas / aplastás,aplasta,aplastamos,aplastáis,aplastan
918,presupongo,presupones / presuponés,presupone,presuponemos,presuponéis,presuponen
919,expulso,expulsas / expulsás,expulsa,expulsamos,expulsáis,expulsan
920,agacho,agachas / agachás,agacha,agachamos,agacháis,agachan
921,asombro,asombras / asombrás,asombra,asombramos,asombráis,asombran
922,empato,empatas / empatás,empata,empatamos,empatáis,empatan
923,coqueteo,coqueteas / coqueteás,coquetea,coqueteamos,coqueteáis,coquetean
924,invado,invades / invadís,invade,invadimos,invadís,invaden
925,derroto,derrotas / derrotás,derrota,derrotamos,derrotáis,derrotan
926,envejezco,envejeces / envejecés,envejece,envejecemos,envejecéis,envejecen
927,archivo,archivas / archivás,archiva,archivamos,archiváis,archivan
928,arrugo,arrugas / arrugás,arruga,arrugamos,arrugáis,arrugan
929,procedo,procedes / procedés,procede,procedemos,procedéis,proceden
930,fracaso,fracasas / fracasás,fracasa,fracasamos,fracasáis,fracasan
931,arrojo,arrojas / arrojás,arroja,arrojamos,arrojáis,arrojan
932,chantajeo,chantajeas / chantajeás,chantajea,chantajeamos,chantajeáis,chantajean
933,programo,programas / programás,programa,programamos,programáis,programan
934,amordazo,amordazas / amordazás,amordaza,amordazamos,amordazáis,amordazan
935,alabo,alabas / alabás,alaba,alabamos,alabáis,alaban
936,encubro,encubres / encubrís,encubre,encubrimos,encubrís,encubren
937,convoco,convocas / convocás,convoca,convocamos,convocáis,convocan
938,concedo,concedes / concedés,concede,concedemos,concedéis,conceden
939,triunfo,triunfas / triunfás,triunfa,triunfamos,triunfáis,triunfan
940,extravío,extravías / extraviás,extravía,extraviamos,extraviáis,extravían
941,suprimo,suprimes / suprimís,suprime,suprimimos,suprimís,suprimen
942,traslado,trasladas / trasladás,traslada,trasladamos,trasladáis,trasladan
943,contabilizo,contabilizas / contabilizás,contabiliza,contabilizamos,contabilizáis,contabilizan
944,chillo,chillas / chillás,chilla,chillamos,chilláis,chillan
945,soporto,soportas / soportás,soporta,soportamos,soportáis,soportan
946,tranquilizo,tranquilizas / tranquilizás,tranquiliza,tranquilizamos,tranquilizáis,tranquilizan
947,comporto,comportas / comportás,comporta,comportamos,comportáis,comportan
948,vuelco,vuelcas / volcás,vuelca,volcamos,volcáis,vuelcan
949,devengo,devienes / devenís,deviene,devenimos,devenís,devienen
950,ensucio,ensucias / ensuciás,ensucia,ensuciamos,ensuciáis,ensucian
951,cotizo,cotizas / cotizás,cotiza,cotizamos,cotizáis,cotizan
952,sobrevuelo,sobrevuelas / sobrevolás,sobrevuela,sobrevolamos,sobrevoláis,sobrevuelan
953,podo,podas / podás,poda,podamos,podáis,podan
954,clarifico,clarificas / clarificás,clarifica,clarificamos,clarificáis,clarifican
955,digiero,digieres / digerís,digiere,digerimos,digerís,digieren
956,aúno,aúnas / aunás,aúna,aunamos,aunáis,aúnan
957,apaciguo,apaciguas / apaciguás,apacigua,apaciguamos,apaciguáis,apaciguan
958,fotografío,fotografías / fotografiás,fotografía,fotografiamos,fotografiáis,fotografían
959,sierro,sierras / serrás,sierra,serramos,serráis,sierran
960,audito,auditas / auditás,audita,auditamos,auditáis,auditan
961,transbordo,transbordas / transbordás,transborda,transbordamos,transbordáis,transbordan
962,planto,plantas / plantás,planta,plantamos,plantáis,plantan
963,soluciono,solucionas / solucionás,soluciona,solucionamos,solucionáis,solucionan
964,frunzo,frunces / fruncís,frunce,fruncimos,fruncís,fruncen
965,serpenteo,serpenteas / serpenteás,serpentea,serpenteamos,serpenteáis,serpentean
966,alterno,alternas / alternás,alterna,alternamos,alternáis,alternan
967,alarmo,alarmas / alarmás,alarma,alarmamos,alarmáis,alarman
968,derivo,derivas / derivás,deriva,derivamos,deriváis,derivan
969,ansío,ansías / ansiás,ansía,ansiamos,ansiáis,ansían
970,disfrazo,disfrazas / disfrazás,disfraza,disfrazamos,disfrazáis,disfrazan
971,persisto,persistes / persistís,persiste,persistimos,persistís,persisten
972,resbalo,resbalas / resbalás,resbala,resbalamos,resbaláis,resbalan
973,excito,excitas / excitás,excita,excitamos,excitáis,excitan
974,vomito,vomitas / vomitás,vomita,vomitamos,vomitáis,vomitan
975,concuerdo,concuerdas / concordás,concuerda,concordamos,concordáis,concuerdan
976,exclamo,exclamas / exclamás,exclama,exclamamos,exclamáis,exclaman
977,agujereo,agujereas / agujereás,agujerea,agujereamos,agujereáis,agujerean
978,cojeo,cojeas / cojeás,cojea,cojeamos,cojeáis,cojean
979,insinúo,insinúas / insinuás,insinúa,insinuamos,insinuáis,insinúan
980,suscribo,suscribes / suscribís,suscribe,suscribimos,suscribís,suscriben
981,culturizo,culturizas / culturizás,culturiza,culturizamos,culturizáis,culturizan
982,adapto,adaptas / adaptás,adapta,adaptamos,adaptáis,adaptan
983,propalo,propalas / propalás,propala,propalamos,propaláis,propalan
984,anoto,anotas / anotás,anota,anotamos,anotáis,anotan
985,acumulo,acumulas / acumulás,acumula,acumulamos,acumuláis,acumulan
986,desvisto,desvistes / desvestís,desviste,desvestimos,desvestís,desvisten
987,enchufo,enchufas / enchufás,enchufa,enchufamos,enchufáis,enchufan
988,regento,regentas / regentás,regenta,regentamos,regentáis,regentan
989,diluyo,diluyes / diluís,diluye,diluimos,diluís,diluyen
990,retuerzo,retuerces / retorcés,retuerce,retorcemos,retorcéis,retuercen
991,clavo,clavas / clavás,clava,clavamos,claváis,clavan
992,ciego,ciegas / cegás,ciega,cegamos,cegáis,ciegan
993,disparo,disparas / disparás,dispara,disparamos,disparáis,disparan
994,exporto,exportas / exportás,exporta,exportamos,exportáis,exportan
995,persuado,persuades / persuadís,persuade,persuadimos,persuadís,persuaden
996,detesto,detestas / detestás,detesta,detestamos,detestáis,detestan
997,confluyo,confluyes / confluís,confluye,confluimos,confluís,confluyen
998,aguardo,aguardas / aguardás,aguarda,aguardamos,aguardáis,aguardan
999,complico,complicas / complicás,complica,complicamos,complicáis,complican
1000,renuevo,renuevas / renovás,renueva,renovamos,renováis,renuevan
1001,confirmo,confirmas / confirmás,confirma,confirmamos,confirmáis,confirman
1002,arrastro,arrastras / arrastrás,arrastra,arrastramos,arrastráis,arrastran
1003,matriculo,matriculas / matriculás,matricula,matriculamos,matriculáis,matriculan
1004,expido,expides / expedís,expide,expedimos,expedís,expiden
1005,emociono,emocionas / emocionás,emociona,emocionamos,emocionáis,emocionan
1006,expreso,expresas / expresás,expresa,expresamos,expresáis,expresan
1007,presido,presides / presidís,preside,presidimos,presidís,presiden
1008,aflojo,aflojas / aflojás,afloja,aflojamos,aflojáis,aflojan
1009,apilo,apilas / apilás,apila,apilamos,apiláis,apilan
1010,sumo,sumas / sumás,suma,sumamos,sumáis,suman
1011,percibo,percibes / percibís,percibe,percibimos,percibís,perciben
1012,asemejo,asemejas / asemejás,asemeja,asemejamos,asemejáis,asemejan
1013,agrando,agrandas / agrandás,agranda,agrandamos,agrandáis,agrandan
1014,desvío,desvías / desviás,desvía,desviamos,desviáis,desvían
1015,resisto,resistes / resistís,resiste,resistimos,resistís,resisten
1016,tramito,tramitas / tramitás,tramita,tramitamos,tramitáis,tramitan
1017,repongo,repones / reponés,repone,reponemos,reponéis,reponen
1018,disgusto,disgustas / disgustás,disgusta,disgustamos,disgustáis,disgustan
1019,estropeo,estropeas / estropeás,estropea,estropeamos,estropeáis,estropean
1020,fortalezco,fortaleces / fortalecés,fortalece,fortalecemos,fortalecéis,fortalecen
1021,acciono,accionas / accionás,acciona,accionamos,accionáis,accionan
1022,estreno,estrenas / estrenás,estrena,estrenamos,estrenáis,estrenan
1023,desordeno,desordenas / desordenás,desordena,desordenamos,desordenáis,desordenan
1024,vigilo,vigilas / vigilás,vigila,vigilamos,vigiláis,vigilan
1025,formalizo,formalizas / formalizás,formaliza,formalizamos,formalizáis,formalizan
1026,disputo,disputas / disputás,disputa,disputamos,disputáis,disputan
1027,modifico,modificas / modificás,modifica,modificamos,modificáis,modifican
1028,atestiguo,atestiguas / atestiguás,atestigua,atestiguamos,atestiguáis,atestiguan
1029,disuelvo,disuelves / disolvés,disuelve,disolvemos,disolvéis,disuelven
1030,perpetúo,perpetúas / perpetuás,perpetúa,perpetuamos,perpetuáis,perpetúan
1031,desobedezco,desobedeces / desobedecés,desobedece,desobedecemos,desobedecéis,desobedecen
1032,aparento,aparentas / aparentás,aparenta,aparentamos,aparentáis,aparentan
1033,empaqueto,empaquetas / empaquetás,empaqueta,empaquetamos,empaquetáis,empaquetan
1034,administro,administras / administrás,administra,administramos,administráis,administran
1035,desprecio,desprecias / despreciás,desprecia,despreciamos,despreciáis,desprecian
1036,rozo,rozas / rozás,roza,rozamos,rozáis,rozan
1037,excuso,excusas / excusás,excusa,excusamos,excusáis,excusan
1038,arropo,arropas / arropás,arropa,arropamos,arropáis,arropan
1039,coopero,cooperas / cooperás,coopera,cooperamos,cooperáis,cooperan
1040,extraigo,extraes / extraés,extrae,extraemos,extraéis,extraen
1041,etiqueto,etiquetas / etiquetás,etiqueta,etiquetamos,etiquetáis,etiquetan
1042,centrifugo,centrifugas / centrifugás,centrifuga,centrifugamos,centrifugáis,centrifugan
1043,contemplo,contemplas / contemplás,contempla,contemplamos,contempláis,contemplan
1044,pincho,pinchas / pinchás,pincha,pinchamos,pincháis,pinchan
1045,amarro,amarras / amarrás,amarra,amarramos,amarráis,amarran
1046,transcurro,transcurres / transcurrís,transcurre,transcurrimos,transcurrís,transcurren
1047,disuado,disuades / disuadís,disuade,disuadimos,disuadís,disuaden
1048,compelo,compeles / compelés,compele,compelemos,compeléis,compelen
1049,cavo,cavas / cavás,cava,cavamos,caváis,cavan
1050,aceito,aceitas / aceitás,aceita,aceitamos,aceitáis,aceitan
1051,extenúo,extenúas / extenuás,extenúa,extenuamos,extenuáis,extenúan
1052,aficiono,aficionas / aficionás,aficiona,aficionamos,aficionáis,aficionan
1053,esculpo,esculpes / esculpís,esculpe,esculpimos,esculpís,esculpen
1054,resumo,resumes / resumís,resume,resumimos,resumís,resumen
1055,amueblo,amueblas / amueblás,amuebla,amueblamos,amuebláis,amueblan
1056,asocio,asocias / asociás,asocia,asociamos,asociáis,asocian
1057,tamizo,tamizas / tamizás,tamiza,tamizamos,tamizáis,tamizan
1058,achicharro,achicharras / achicharrás,achicharra,achicharramos,achicharráis,achicharran
1059,alargo,alargas / alargás,alarga,alargamos,alargáis,alargan
1060,abundo,abundas / abundás,abunda,abundamos,abundáis,abundan
1061,multiplico,multiplicas / multiplicás,multiplica,multiplicamos,multiplicáis,multiplican
1062,concentro,concentras / concentrás,concentra,concentramos,concentráis,concentran
1063,trabo,trabas / trabás,traba,trabamos,trabáis,traban
1064,exhibo,exhibes / exhibís,exhibe,exhibimos,exhibís,exhiben
1065,acrisolo,acrisolas / acrisolás,acrisola,acrisolamos,acrisoláis,acrisolan
1066,prescribo,prescribes / prescribís,prescribe,prescribimos,prescribís,prescriben
1067,amontono,amontonas / amontonás,amontona,amontonamos,amontonáis,amontonan
1068,circunscribo,circunscribes / circunscribís,circunscribe,circunscribimos,circunscribís,circunscriben
1069,cualifico,cualificas / cualificás,cualifica,cualificamos,cualificáis,cualifican
1070,dicto,dictas / dictás,dicta,dictamos,dictáis,dictan
1071,diferencio,diferencias / diferenciás,diferencia,diferenciamos,diferenciáis,diferencian
1072,susurro,susurras / susurrás,susurra,susurramos,susurráis,susurran
1073,castro,castras / castrás,castra,castramos,castráis,castran
1074,relaciono,relacionas / relacionás,relaciona,relacionamos,relacionáis,relacionan
1075,censo,censas / censás,censa,censamos,censáis,censan
1076,agobio,agobias / agobiás,agobia,agobiamos,agobiáis,agobian
1077,sesgo,sesgas / sesgás,sesga,sesgamos,sesgáis,sesgan
1078,reviento,revientas / reventás,revienta,reventamos,reventáis,revientan
1079,destrozo,destrozas / destrozás,destroza,destrozamos,destrozáis,destrozan
1080,aseo,aseas / aseás,asea,aseamos,aseáis,asean
1081,pervierto,perviertes / pervertís,pervierte,pervertimos,pervertís,pervierten
1082,acuchillo,acuchillas / acuchillás,acuchilla,acuchillamos,acuchilláis,acuchillan
1083,curioseo,curioseas / curioseás,curiosea,curioseamos,curioseáis,curiosean
1084,trasteo,trasteas / trasteás,trastea,trasteamos,trasteáis,trastean
1085,propago,propagas / propagás,propaga,propagamos,propagáis,propagan
1086,emprendo,emprendes / emprendés,emprende,emprendemos,emprendéis,emprenden
1087,infecto,infectas / infectás,infecta,infectamos,infectáis,infectan
1088,pronostico,pronosticas / pronosticás,pronostica,pronosticamos,pronosticáis,pronostican
1089,encojo,encoges / encogés,encoge,encogemos,encogéis,encogen
1090,asimilo,asimilas / asimilás,asimila,asimilamos,asimiláis,asimilan
1091,tumbo,tumbas / tumbás,tumba,tumbamos,tumbáis,tumban
1092,boxeo,boxeas / boxeás,boxea,boxeamos,boxeáis,boxean
1093,apesto,apestas / apestás,apesta,apestamos,apestáis,apestan
1094,desplazo,desplazas / desplazás,desplaza,desplazamos,desplazáis,desplazan
1095,transcribo,transcribes / transcribís,transcribe,transcribimos,transcribís,transcriben
1096,atraso,atrasas / atrasás,atrasa,atrasamos,atrasáis,atrasan
1097,alboroto,alborotas / alborotás,alborota,alborotamos,alborotáis,alborotan
1098,retraso,retrasas / retrasás,retrasa,retrasamos,retrasáis,retrasan
1099,retribuyo,retribuyes / retribuís,retribuye,retribuimos,retribuís,retribuyen
1100,reelijo,reeliges / reelegís,reelige,reelegimos,reelegís,reeligen
1101,descentralizo,descentralizas / descentralizás,descentraliza,descentralizamos,descentralizáis,descentralizan
1102,soborno,sobornas / sobornás,soborna,sobornamos,sobornáis,sobornan
1103,descuento,descuentas / descontás,descuenta,descontamos,descontáis,descuentan
1104,designo,designas / designás,designa,designamos,designáis,designan
1105,altero,alteras / alterás,altera,alteramos,alteráis,alteran
1106,desconecto,desconectas / desconectás,desconecta,desconectamos,desconectáis,desconectan
1107,excedo,excedes / excedés,excede,excedemos,excedéis,exceden
1108,desvarío,desvarías / desvariás,desvaría,desvariamos,desvariáis,desvarían
1109,alerto,alertas / alertás,alerta,alertamos,alertáis,alertan
1110,sujeto,sujetas / sujetás,sujeta,sujetamos,sujetáis,sujetan
1111,punzo,punzas / punzás,punza,punzamos,punzáis,punzan
1112,asesoro,asesoras / asesorás,asesora,asesoramos,asesoráis,asesoran
1113,estremezco,estremeces / estremecés,estremece,estremecemos,estremecéis,estremecen
1114,presumo,presumes / presumís,presume,presumimos,presumís,presumen
1115,descuido,descuidas / descuidás,descuida,descuidamos,descuidáis,descuidan
1116,profetizo,profetizas / profetizás,profetiza,profetizamos,profetizáis,profetizan
1117,enuncio,enuncias / enunciás,enuncia,enunciamos,enunciáis,enuncian
1118,destituyo,destituyes / destituís,destituye,destituimos,destituís,destituyen
1119,desapruebo,desapruebas / desaprobás,desaprueba,desaprobamos,desaprobáis,desaprueban
1120,sobrepongo,sobrepones / sobreponés,sobrepone,sobreponemos,sobreponéis,sobreponen
1121,descalzo,descalzas / descalzás,descalza,descalzamos,descalzáis,descalzan
1122,murmuro,murmuras / murmurás,murmura,murmuramos,murmuráis,murmuran
1123,truco,trucas / trucás,truca,trucamos,trucáis,trucan
1124,comparezco,compareces / comparecés,comparece,comparecemos,comparecéis,comparecen
1125,derribo,derribas / derribás,derriba,derribamos,derribáis,derriban
1126,origino,originas / originás,origina,originamos,origináis,originan
1127,contrasto,contrastas / contrastás,contrasta,contrastamos,contrastáis,contrastan
1128,restrinjo,restringes / restringís,restringe,restringimos,restringís,restringen
1129,loo,loas / loás,loa,loamos,loáis,loan
1130,predispongo,predispones / predisponés,predispone,predisponemos,predisponéis,predisponen
1131,proscribo,proscribes / proscribís,proscribe,proscribimos,proscribís,proscriben
1132,argumento,argumentas / argumentás,argumenta,argumentamos,argumentáis,argumentan
1133,destapo,destapas / destapás,destapa,destapamos,destapáis,destapan
1134,excavo,excavas / excavás,excava,excavamos,excaváis,excavan
1135,retrocedo,retrocedes / retrocedés,retrocede,retrocedemos,retrocedéis,retroceden
1136,presiono,presionas / presionás,presiona,presionamos,presionáis,presionan
1137,turbo,turbas / turbás,turba,turbamos,turbáis,turban
1138,ambiciono,ambicionas / ambicionás,ambiciona,ambicionamos,ambicionáis,ambicionan
1139,transporto,transportas / transportás,transporta,transportamos,transportáis,transportan
1140,revoluciono,revolucionas / revolucionás,revoluciona,revolucionamos,revolucionáis,revolucionan
1141,superviso,supervisas / supervisás,supervisa,supervisamos,supervisáis,supervisan
1142,repinto,repintas / repintás,repinta,repintamos,repintáis,repintan
1143,lloriqueo,lloriqueas / lloriqueás,lloriquea,lloriqueamos,lloriqueáis,lloriquean
1144,exfolio,exfolias / exfoliás,exfolia,exfoliamos,exfoliáis,exfolian
1145,acedo,acedas / acedás,aceda,acedamos,acedáis,acedan
1146,engrueso o engroso,engruesas o engrosas / engrosás,engruesa o engrosa,engrosamos,engrosáis,engruesan o engrosan
1147,desenfado,desenfadas / desenfadás,desenfada,desenfadamos,desenfadáis,desenfadan
1148,fomento,fomentas / fomentás,fomenta,fomentamos,fomentáis,fomentan
1149,rutilo,rutilas / rutilás,rutila,rutilamos,rutiláis,rutilan
1150,vislumbro,vislumbras / vislumbrás,vislumbra,vislumbramos,vislumbráis,vislumbran
1151,rotulo,rotulas / rotulás,rotula,rotulamos,rotuláis,rotulan
1152,planteo,planteas / planteás,plantea,planteamos,planteáis,plantean
1153,permuto,permutas / permutás,permuta,permutamos,permutáis,permutan
1154,indigno,indignas / indignás,indigna,indignamos,indignáis,indignan
1155,recuso,recusas / recusás,recusa,recusamos,recusáis,recusan
1156,intensifico,intensificas / intensificás,intensifica,intensificamos,intensificáis,intensifican
1157,excreto,excretas / excretás,excreta,excretamos,excretáis,excretan
1158,conllevo,conllevas / conllevás,conlleva,conllevamos,conlleváis,conllevan
1159,interpongo,interpones / interponés,interpone,interponemos,interponéis,interponen
1160,desisto,desistes / desistís,desiste,desistimos,desistís,desisten
1161,aturrullo,aturrullas / aturrullás,aturrulla,aturrullamos,aturrulláis,aturrullan
1162,desando,desandas / desandás,desanda,desandamos,desandáis,desandan
1163,resguardo,resguardas / resguardás,resguarda,resguardamos,resguardáis,resguardan
1164,conceptúo,conceptúas / conceptuás,conceptúa,conceptuamos,conceptuáis,conceptúan
1165,restablezco,restableces / restablecés,restablece,restablecemos,restablecéis,restablecen
1166,superpongo,superpones / superponés,superpone,superponemos,superponéis,superponen
1167,amparo,amparas / amparás,ampara,amparamos,amparáis,amparan
1168,enmiendo,enmiendas / enmendás,enmienda,enmendamos,enmendáis,enmiendan
1169,escurro,escurres / escurrís,escurre,escurrimos,escurrís,escurren
1170,exhalo,exhalas / exhalás,exhala,exhalamos,exhaláis,exhalan
1171,exagero,exageras / exagerás,exagera,exageramos,exageráis,exageran
1172,plumeo,plumeas / plumeás,plumea,plumeamos,plumeáis,plumean
1173,engancho,enganchas / enganchás,engancha,enganchamos,engancháis,enganchan
1174,enturbio,enturbias / enturbiás,enturbia,enturbiamos,enturbiáis,enturbian
1175,desagrado,desagradas / desagradás,desagrada,desagradamos,desagradáis,desagradan
1176,reformo,reformas / reformás,reforma,reformamos,reformáis,reforman
1177,descifro,descifras / descifrás,descifra,desciframos,descifráis,descifran
1178,desempolvo,desempolvas / desempolvás,desempolva,desempolvamos,desempolváis,desempolvan
1179,refuerzo,refuerzas / reforzás,refuerza,reforzamos,reforzáis,refuerzan
1180,repercuto,repercutes / repercutís,repercute,repercutimos,repercutís,repercuten
1181,preservo,preservas / preservás,preserva,preservamos,preserváis,preservan
1182,exhumo,exhumas / exhumás,exhuma,exhumamos,exhumáis,exhuman
1183,eructo,eructas / eructás,eructa,eructamos,eructáis,eructan
1184,regenero,regeneras / regenerás,regenera,regeneramos,regeneráis,regeneran
1185,precedo,precedes / precedés,precede,precedemos,precedéis,preceden
1186,unto,untas / untás,unta,untamos,untáis,untan
1187,enrollo,enrollas / enrollás,enrolla,enrollamos,enrolláis,enrollan
1188,consolido,consolidas / consolidás,consolida,consolidamos,consolidáis,consolidan
1189,ensancho,ensanchas / ensanchás,ensancha,ensanchamos,ensancháis,ensanchan
1190,tripulo,tripulas / tripulás,tripula,tripulamos,tripuláis,tripulan
1191,rebozo,rebozas / rebozás,reboza,rebozamos,rebozáis,rebozan
1192,coloreo,coloreas / coloreás,colorea,coloreamos,coloreáis,colorean
1193,profano,profanas / profanás,profana,profanamos,profanáis,profanan
1194,entubo,entubas / entubás,entuba,entubamos,entubáis,entuban
1195,trasvaso,trasvasas / trasvasás,trasvasa,trasvasamos,trasvasáis,trasvasan
1196,desenrosco,desenroscas / desenroscás,desenrosca,desenroscamos,desenroscáis,desenroscan
1197,serrucho,serruchas / serruchás,serrucha,serruchamos,serrucháis,serruchan
1198,resoplo,resoplas / resoplás,resopla,resoplamos,resopláis,resoplan
1199,derrocho,derrochas / derrochás,derrocha,derrochamos,derrocháis,derrochan
1200,exprimo,exprimes / exprimís,exprime,exprimimos,exprimís,exprimen
1201,derrumbo,derrumbas / derrumbás,derrumba,derrumbamos,derrumbáis,derrumban
1202,sobresalto,sobresaltas / sobresaltás,sobresalta,sobresaltamos,sobresaltáis,sobresaltan
1203,desperdigo,desperdigas / desperdigás,desperdiga,desperdigamos,desperdigáis,desperdigan
1204,sobrescribo,sobrescribes / sobrescribís,sobrescribe,sobrescribimos,sobrescribís,sobrescriben
1205,desengancho,desenganchas / desenganchás,desengancha,desenganchamos,desengancháis,desenganchan
1206,equilibro,equilibras / equilibrás,equilibra,equilibramos,equilibráis,equilibran
1207,lamo,lames / lamés,lame,lamemos,laméis,lamen
1208,expectoro,expectoras / expectorás,expectora,expectoramos,expectoráis,expectoran
1209,exonero,exoneras / exonerás,exonera,exoneramos,exoneráis,exoneran
1210,trituro,trituras / triturás,tritura,trituramos,trituráis,trituran
1211,daño,dañas / dañás,daña,dañamos,dañáis,dañan
