,yo,tu,el/ella,nosotros,vosotros,ellos/ellas
833,sofocare,sofocares,sofocare,sofocáremos,sofocareis,sofocaren
834,expusiere,expusieres,expusiere,expusiéremos,expusiereis,expusieren
835,recuperare,recuperares,recuperare,recuperáremos,recuperareis,recuperaren
836,interviniere,intervinieres,interviniere,interviniéremos,interviniereis,intervinieren
837,acompañare,acompañares,acompañare,acompañáremos,acompañareis,acompañaren
838,explorare,explorares,explorare,exploráremos,explorareis,exploraren
839,atropellare,atropellares,atropellare,atropelláremos,atropellareis,atropellaren
840,cascare,cascares,cascare,cascáremos,cascareis,cascaren
841,trepare,trepares,trepare,trepáremos,trepareis,treparen
842,aclarare,aclarares,aclarare,aclaráremos,aclarareis,aclararen
843,arrestare,arrestares,arrestare,arrestáremos,arrestareis,arrestaren
844,asesinare,asesinares,asesinare,asesináremos,asesinareis,asesinaren
845,anulare,anulares,anulare,anuláremos,anulareis,anularen
846,rehiciere,rehicieres,rehiciere,rehiciéremos,rehiciereis,rehicieren
847,arriesgare,arriesgares,arriesgare,arriesgáremos,arriesgareis,arriesgaren
848,bromeare,bromeares,bromeare,bromeáremos,bromeareis,bromearen
849,evaluare,evaluares,evaluare,evaluáremos,evaluareis,evaluaren
850,atrapare,atrapares,atrapare,atrapáremos,atrapareis,atraparen
851,adscribiere,adscribieres,adscribiere,adscribiéremos,adscribiereis,adscribieren
852,arrendare,arrendares,arrendare,arrendáremos,arrendareis,arrendaren
853,rodeare,rodeares,rodeare,rodeáremos,rodeareis,rodearen
854,suspendiere,suspendieres,suspendiere,suspendiéremos,suspendiereis,suspendieren
855,insultare,insultares,insultare,insultáremos,insultareis,insultaren
856,suplicare,suplicares,suplicare,suplicáremos,suplicareis,suplicaren
857,repasare,repasares,repasare,repasáremos,repasareis,repasaren
858,pudriere,pudrieres,pudriere,pudriéremos,pudriereis,pudrieren
859,rehuyere,rehuyeres,rehuyere,rehuyéremos,rehuyereis,rehuyeren
860,clasificare,clasificares,clasificare,clasificáremos,clasificareis,clasificaren
861,tronare,tronares,tronare,tronáremos,tronareis,tronaren
862,apuntare,apuntares,apuntare,apuntáremos,apuntareis,apuntaren
863,coludiere,coludieres,coludiere,coludiéremos,coludiereis,coludieren
864,aprehendiere,aprehendieres,aprehendiere,aprehendiéremos,aprehendiereis,aprehendieren
865,agrupare,agrupares,agrupare,agrupáremos,agrupareis,agruparen
866,lloviznare,lloviznares,lloviznare,lloviznáremos,lloviznareis,lloviznaren
867,asintiere,asintieres,asintiere,asintiéremos,asintiereis,asintieren
868,descompusiere,descompusieres,descompusiere,descompusiéremos,descompusiereis,descompusieren
869,brillare,brillares,brillare,brilláremos,brillareis,brillaren
870,adelantare,adelantares,adelantare,adelantáremos,adelantareis,adelantaren
871,puliere,pulieres,puliere,puliéremos,puliereis,pulieren
872,situare,situares,situare,situáremos,situareis,situaren
873,soplare,soplares,soplare,sopláremos,soplareis,soplaren
874,involucrare,involucrares,involucrare,involucráremos,involucrareis,involucraren
875,experimentare,experimentares,experimentare,experimentáremos,experimentareis,experimentaren
876,provocare,provocares,provocare,provocáremos,provocareis,provocaren
877,instalare,instalares,instalare,instaláremos,instalareis,instalaren
878,reviviere,revivieres,reviviere,reviviéremos,reviviereis,revivieren
879,civilizare,civilizares,civilizare,civilizáremos,civilizareis,civilizaren
880,fraguare,fraguares,fraguare,fraguáremos,fraguareis,fraguaren
881,recubriere,recubrieres,recubriere,recubriéremos,recubriereis,recubrieren
882,transformare,transformares,transformare,transformáremos,transformareis,transformaren
883,desnudare,desnudares,desnudare,desnudáremos,desnudareis,desnudaren
884,ardiere,ardieres,ardiere,ardiéremos,ardiereis,ardieren
885,ensayare,ensayares,ensayare,ensayáremos,ensayareis,ensayaren
886,frenare,frenares,frenare,frenáremos,frenareis,frenaren
887,circulare,circulares,circulare,circuláremos,circulareis,circularen
888,estrechare,estrechares,estrechare,estrecháremos,estrechareis,estrecharen
889,aclamare,aclamares,aclamare,aclamáremos,aclamareis,aclamaren
890,changare,changares,changare,changáremos,changareis,changaren
891,mimare,mimares,mimare,mimáremos,mimareis,mimaren
892,salteare,salteares,salteare,salteáremos,salteareis,saltearen
893,localizare,localizares,localizare,localizáremos,localizareis,localizaren
894,colare,colares,colare,coláremos,colareis,colaren
895,escupiere,escupieres,escupiere,escupiéremos,escupiereis,escupieren
896,coincidiere,coincidieres,coincidiere,coincidiéremos,coincidiereis,coincidieren
897,roncare,roncares,roncare,roncáremos,roncareis,roncaren
898,antepusiere,antepusieres,antepusiere,antepusiéremos,antepusiereis,antepusieren
899,removiere,removieres,removiere,removiéremos,removiereis,removieren
900,brindare,brindares,brindare,brindáremos,brindareis,brindaren
901,protestare,protestares,protestare,protestáremos,protestareis,protestaren
902,apurare,apurares,apurare,apuráremos,apurareis,apuraren
903,entrevistare,entrevistares,entrevistare,entrevistáremos,entrevistareis,entrevistaren
904,accediere,accedieres,accediere,accediéremos,accediereis,accedieren
905,esparciere,esparcieres,esparciere,esparciéremos,esparciereis,esparcieren
906,burlare,burlares,burlare,burláremos,burlareis,burlaren
907,apartare,apartares,apartare,apartáremos,apartareis,apartaren
908,conquistare,conquistares,conquistare,conquistáremos,conquistareis,conquistaren
909,reprodujere,reprodujeres,reprodujere,reprodujéremos,reprodujereis,reprodujeren
910,transmitiere,transmitieres,transmitiere,transmitiéremos,transmitiereis,transmitieren
911,afirmare,afirmares,afirmare,afirmáremos,afirmareis,afirmaren
912,progresare,progresares,progresare,progresáremos,progresareis,progresaren
913,ahorcare,ahorcares,ahorcare,ahorcáremos,ahorcareis,ahorcaren
914,derrocare,derrocares,derrocare,derrocáremos,derrocareis,derrocaren
915,rellenare,rellenares,rellenare,rellenáremos,rellenareis,rellenaren
916,aliviare,aliviares,aliviare,aliviáremos,aliviareis,aliviaren
917,aplastare,aplastares,aplastare,aplastáremos,aplastareis,aplastaren
918,presupusiere,presupusieres,presupusiere,presupusiéremos,presupusiereis,presupusieren
919,expulsare,expulsares,expulsare,expulsáremos,expulsareis,expulsaren
920,agachare,agachares,agachare,agacháremos,agachareis,agacharen
921,asombrare,asombrares,asombrare,asombráremos,asombrareis,asombraren
922,empatare,empatares,empatare,empatáremos,empatareis,empataren
923,coqueteare,coqueteares,coqueteare,coqueteáremos,coqueteareis,coquetearen
924,invadiere,invadieres,invadiere,invadiéremos,invadiereis,invadieren
925,derrotare,derrotares,derrotare,derrotáremos,derrotareis,derrotaren
926,envejeciere,envejecieres,envejeciere,envejeciéremos,envejeciereis,envejecieren
927,archivare,archivares,archivare,archiváremos,archivareis,archivaren
928,arrugare,arrugares,arrugare,arrugáremos,arrugareis,arrugaren
929,procediere,procedieres,procediere,procediéremos,procediereis,procedieren
930,fracasare,fracasares,fracasare,fracasáremos,fracasareis,fracasaren
931,arrojare,arrojares,arrojare,arrojáremos,arrojareis,arrojaren
932,chantajeare,chantajeares,chantajeare,chantajeáremos,chantajeareis,chantajearen
933,programare,programares,programare,programáremos,programareis,programaren
934,amordazare,amordazares,amordazare,amordazáremos,amordazareis,amordazaren
935,alabare,alabares,alabare,alabáremos,alabareis,alabaren
936,encubriere,encubrieres,encubriere,encubriéremos,encubriereis,encubrieren
937,convocare,convocares,convocare,convocáremos,convocareis,convocaren
938,concediere,concedieres,concediere,concediéremos,concediereis,concedieren
939,triunfare,triunfares,triunfare,triunfáremos,triunfareis,triunfaren
940,extraviare,extraviares,extraviare,extraviáremos,extraviareis,extraviaren
941,suprimiere,suprimieres,suprimiere,suprimiéremos,suprimiereis,suprimieren
942,trasladare,trasladares,trasladare,trasladáremos,trasladareis,trasladaren
943,contabilizare,contabilizares,contabilizare,contabilizáremos,contabilizareis,contabilizaren
944,chillare,chillares,chillare,chilláremos,chillareis,chillaren
945,soportare,soportares,soportare,soportáremos,soportareis,soportaren
946,tranquilizare,tranquilizares,tranquilizare,tranquilizáremos,tranquilizareis,tranquilizaren
947,comportare,comportares,comportare,comportáremos,comportareis,comportaren
948,volcare,volcares,volcare,volcáremos,volcareis,volcaren
949,deviniere,devinieres,deviniere,deviniéremos,deviniereis,devinieren
950,ensuciare,ensuciares,ensuciare,ensuciáremos,ensuciareis,ensuciaren
951,cotizare,cotizares,cotizare,cotizáremos,cotizareis,cotizaren
952,sobrevolare,sobrevolares,sobrevolare,sobrevoláremos,sobrevolareis,sobrevolaren
953,podare,podares,podare,podáremos,podareis,podaren
954,clarificare,clarificares,clarificare,clarificáremos,clarificareis,clarificaren
955,digiriere,digirieres,digiriere,digiriéremos,digiriereis,digirieren
956,aunare,aunares,aunare,aunáremos,aunareis,aunaren
957,apaciguare,apaciguares,apaciguare,apaciguáremos,apaciguareis,apaciguaren
958,fotografiare,fotografiares,fotografiare,fotografiáremos,fotografiareis,fotografiaren
959,serrare,serrares,serrare,serráremos,serrareis,serraren
960,auditare,auditares,auditare,auditáremos,auditareis,auditaren
961,transbordare,transbordares,transbordare,transbordáremos,transbordareis,transbordaren
962,plantare,plantares,plantare,plantáremos,plantareis,plantaren
963,solucionare,solucionares,solucionare,solucionáremos,solucionareis,solucionaren
964,frunciere,fruncieres,frunciere,frunciéremos,frunciereis,fruncieren
965,serpenteare,serpenteares,serpenteare,serpenteáremos,serpenteareis,serpentearen
966,alternare,alternares,alternare,alternáremos,alternareis,alternaren
967,alarmare,alarmares,alarmare,alarmáremos,alarmareis,alarmaren
968,derivare,derivares,derivare,deriváremos,derivareis,derivaren
969,ansiare,ansiares,ansiare,ansiáremos,ansiareis,ansiaren
970,disfrazare,disfrazares,disfrazare,disfrazáremos,disfrazareis,disfrazaren
971,persistiere,persistieres,persistiere,persistiéremos,persistiereis,persistieren
972,resbalare,resbalares,resbalare,resbaláremos,resbalareis,resbalaren
973,excitare,excitares,excitare,excitáremos,excitareis,excitaren
974,vomitare,vomitares,vomitare,vomitáremos,vomitareis,vomitaren
975,concordare,concordares,concordare,concordáremos,concordareis,concordaren
976,exclamare,exclamares,exclamare,exclamáremos,exclamareis,exclamaren
977,agujereare,agujereares,agujereare,agujereáremos,agujereareis,agujerearen
978,cojeare,cojeares,cojeare,cojeáremos,cojeareis,cojearen
979,insinuare,insinuares,insinuare,insinuáremos,insinuareis,insinuaren
980,suscribiere,suscribieres,suscribiere,suscribiéremos,suscribiereis,suscribieren
981,culturizare,culturizares,culturizare,culturizáremos,culturizareis,culturizaren
982,adaptare,adaptares,adaptare,adaptáremos,adaptareis,adaptaren
983,propalare,propalares,propalare,propaláremos,propalareis,propalaren
984,anotare,anotares,anotare,anotáremos,anotareis,anotaren
985,acumulare,acumulares,acumulare,acumuláremos,acumulareis,acumularen
986,desvistiere,desvistieres,desvistiere,desvistiéremos,desvistiereis,desvistieren
987,enchufare,enchufares,enchufare,enchufáremos,enchufareis,enchufaren
988,regentare,regentares,regentare,regentáremos,regentareis,regentaren
989,diluyere,diluyeres,diluyere,diluyéremos,diluyereis,diluyeren
990,retorciere,retorcieres,retorciere,retorciéremos,retorciereis,retorcieren
991,clavare,clavares,clavare,claváremos,clavareis,clavaren
992,cegare,cegares,cegare,cegáremos,cegareis,cegaren
993,disparare,disparares,disparare,disparáremos,disparareis,dispararen
994,exportare,exportares,exportare,exportáremos,exportareis,exportaren
995,persuadiere,persuadieres,persuadiere,persuadiéremos,persuadiereis,persuadieren
996,detestare,detestares,detestare,detestáremos,detestareis,detestaren
997,confluyere,confluyeres,confluyere,confluyéremos,confluyereis,confluyeren
998,aguardare,aguardares,aguardare,aguardáremos,aguardareis,aguardaren
999,complicare,complicares,complicare,complicáremos,complicareis,complicaren
1000,renovare,renovares,renovare,renováremos,renovareis,renovaren
1001,confirmare,confirmares,confirmare,confirmáremos,confirmareis,confirmaren
1002,arrastrare,arrastrares,arrastrare,arrastráremos,arrastrareis,arrastraren
1003,matriculare,matriculares,matriculare,matriculáremos,matriculareis,matricularen
1004,expidiere,expidieres,expidiere,expidiéremos,expidiereis,expidieren
1005,emocionare,emocionares,emocionare,emocionáremos,emocionareis,emocionaren
1006,expresare,expresares,expresare,expresáremos,expresareis,expresaren
1007,presidiere,presidieres,presidiere,presidiéremos,presidiereis,presidieren
1008,aflojare,aflojares,aflojare,aflojáremos,aflojareis,aflojaren
1009,apilare,apilares,apilare,apiláremos,apilareis,apilaren
1010,sumare,sumares,sumare,sumáremos,sumareis,sumaren
1011,percibiere,percibieres,percibiere,percibiéremos,percibiereis,percibieren
1012,asemejare,asemejares,asemejare,asemejáremos,asemejareis,asemejaren
1013,agrandare,agrandares,agrandare,agrandáremos,agrandareis,agrandaren
1014,desviare,desviares,desviare,desviáremos,desviareis,desviaren
1015,resistiere,resistieres,resistiere,resistiéremos,resistiereis,resistieren
1016,tramitare,tramitares,tramitare,tramitáremos,tramitareis,tramitaren
1017,repusiere,repusieres,repusiere,repusiéremos,repusiereis,repusieren
1018,disgustare,disgustares,disgustare,disgustáremos,disgustareis,disgustaren
1019,estropeare,estropeares,estropeare,estropeáremos,estropeareis,estropearen
1020,fortaleciere,fortalecieres,fortaleciere,fortaleciéremos,fortaleciereis,fortalecieren
1021,accionare,accionares,accionare,accionáremos,accionareis,accionaren
1022,estrenare,estrenares,estrenare,estrenáremos,estrenareis,estrenaren
1023,desordenare,desordenares,desordenare,desordenáremos,desordenareis,desordenaren
1024,vigilare,vigilares,vigilare,vigiláremos,vigilareis,vigilaren
1025,formalizare,formalizares,formalizare,formalizáremos,formalizareis,formalizaren
1026,disputare,disputares,disputare,disputáremos,disputareis,disputaren
1027,modificare,modificares,modificare,modificáremos,modificareis,modificaren
1028,atestiguare,atestiguares,atestiguare,atestiguáremos,atestiguareis,atestiguaren
1029,disolviere,disolvieres,disolviere,disolviéremos,disolviereis,disolvieren
1030,perpetuare,perpetuares,perpetuare,perpetuáremos,perpetuareis,perpetuaren
1031,desobedeciere,desobedecieres,desobedeciere,desobedeciéremos,desobedeciereis,desobedecieren
1032,aparentare,aparentares,aparentare,aparentáremos,aparentareis,aparentaren
1033,empaquetare,empaquetares,empaquetare,empaquetáremos,empaquetareis,empaquetaren
1034,administrare,administrares,administrare,administráremos,administrareis,administraren
1035,despreciare,despreciares,despreciare,despreciáremos,despreciareis,despreciaren
1036,rozare,rozares,rozare,rozáremos,rozareis,rozaren
1037,excusare,excusares,excusare,excusáremos,excusareis,excusaren
1038,arropare,arropares,arropare,arropáremos,arropareis,arroparen
1039,cooperare,cooperares,cooperare,cooperáremos,cooperareis,cooperaren
1040,extrajere,extrajeres,extrajere,extrajéremos,extrajereis,extrajeren
1041,etiquetare,etiquetares,etiquetare,etiquetáremos,etiquetareis,etiquetaren
1042,centrifugare,centrifugares,centrifugare,centrifugáremos,centrifugareis,centrifugaren
1043,contemplare,contemplares,contemplare,contempláremos,contemplareis,contemplaren
1044,pinchare,pinchares,pinchare,pincháremos,pinchareis,pincharen
1045,amarrare,amarrares,amarrare,amarráremos,amarrareis,amarraren
1046,transcurriere,transcurrieres,transcurriere,transcurriéremos,transcurriereis,transcurrieren
1047,disuadiere,disuadieres,disuadiere,disuadiéremos,disuadiereis,disuadieren
1048,compeliere,compelieres,compeliere,compeliéremos,compeliereis,compelieren
1049,cavare,cavares,cavare,caváremos,cavareis,cavaren
1050,aceitare,aceitares,aceitare,aceitáremos,aceitareis,aceitaren
1051,extenuare,extenuares,extenuare,extenuáremos,extenuareis,extenuaren
1052,aficionare,aficionares,aficionare,aficionáremos,aficionareis,aficionaren
1053,esculpiere,esculpieres,esculpiere,esculpiéremos,esculpiereis,esculpieren
1054,resumiere,resumieres,resumiere,resumiéremos,resumiereis,resumieren
1055,amueblare,amueblares,amueblare,amuebláremos,amueblareis,amueblaren
1056,asociare,asociares,asociare,asociáremos,asociareis,asociaren
1057,tamizare,tamizares,tamizare,tamizáremos,tamizareis,tamizaren
1058,achicharrare,achicharrares,achicharrare,achicharráremos,achicharrareis,achicharraren
1059,alargare,alargares,alargare,alargáremos,alargareis,alargaren
1060,abundare,abundares,abundare,abundáremos,abundareis,abundaren
1061,multiplicare,multiplicares,multiplicare,multiplicáremos,multiplicareis,multiplicaren
1062,concentrare,concentrares,concentrare,concentráremos,concentrareis,concentraren
1063,trabare,trabares,trabare,trabáremos,trabareis,trabaren
1064,exhibiere,exhibieres,exhibiere,exhibiéremos,exhibiereis,exhibieren
1065,acrisolare,acrisolares,acrisolare,acrisoláremos,acrisolareis,acrisolaren
1066,prescribiere,prescribieres,prescribiere,prescribiéremos,prescribiereis,prescribieren
1067,amontonare,amontonares,amontonare,amontonáremos,amontonareis,amontonaren
1068,circunscribiere,circunscribieres,circunscribiere,circunscribiéremos,circunscribiereis,circunscribieren
1069,cualificare,cualificares,cualificare,cualificáremos,cualificareis,cualificaren
1070,dictare,dictares,dictare,dictáremos,dictareis,dictaren
1071,diferenciare,diferenciares,diferenciare,diferenciáremos,diferenciareis,diferenciaren
1072,susurrare,susurrares,susurrare,susurráremos,susurrareis,susurraren
1073,castrare,castrares,castrare,castráremos,castrareis,castraren
1074,relacionare,relacionares,relacionare,relacionáremos,relacionareis,relacionaren
1075,censare,censares,censare,censáremos,censareis,censaren
1076,agobiare,agobiares,agobiare,agobiáremos,agobiareis,agobiaren
1077,sesgare,sesgares,sesgare,sesgáremos,sesgareis,sesgaren
1078,reventare,reventares,reventare,reventáremos,reventareis,reventaren
1079,destrozare,destrozares,destrozare,destrozáremos,destrozareis,destrozaren
1080,aseare,aseares,aseare,aseáremos,aseareis,asearen
1081,pervirtiere,pervirtieres,pervirtiere,pervirtiéremos,pervirtiereis,pervirtieren
1082,acuchillare,acuchillares,acuchillare,acuchilláremos,acuchillareis,acuchillaren
1083,curioseare,curioseares,curioseare,curioseáremos,curioseareis,curiosearen
1084,trasteare,trasteares,trasteare,trasteáremos,trasteareis,trastearen
1085,propagare,propagares,propagare,propagáremos,propagareis,propagaren
1086,emprendiere,emprendieres,emprendiere,emprendiéremos,emprendiereis,emprendieren
1087,infectare,infectares,infectare,infectáremos,infectareis,infectaren
1088,pronosticare,pronosticares,pronosticare,pronosticáremos,pronosticareis,pronosticaren
1089,encogiere,encogieres,encogiere,encogiéremos,encogiereis,encogieren
1090,asimilare,asimilares,asimilare,asimiláremos,asimilareis,asimilaren
1091,tumbare,tumbares,tumbare,tumbáremos,tumbareis,tumbaren
1092,boxeare,boxeares,boxeare,boxeáremos,boxeareis,boxearen
1093,apestare,apestares,apestare,apestáremos,apestareis,apestaren
1094,desplazare,desplazares,desplazare,desplazáremos,desplazareis,desplazaren
1095,transcribiere,transcribieres,transcribiere,transcribiéremos,transcribiereis,transcribieren
1096,atrasare,atrasares,atrasare,atrasáremos,atrasareis,atrasaren
1097,alborotare,alborotares,alborotare,alborotáremos,alborotareis,alborotaren
1098,retrasare,retrasares,retrasare,retrasáremos,retrasareis,retrasaren
1099,retribuyere,retribuyeres,retribuyere,retribuyéremos,retribuyereis,retribuyeren
1100,reeligiere,reeligieres,reeligiere,reeligiéremos,reeligiereis,reeligieren
1101,descentralizare,descentralizares,descentralizare,descentralizáremos,descentralizareis,descentralizaren
1102,sobornare,sobornares,sobornare,sobornáremos,sobornareis,sobornaren
1103,descontare,descontares,descontare,descontáremos,descontareis,descontaren
1104,designare,designares,designare,designáremos,designareis,designaren
1105,alterare,alterares,alterare,alteráremos,alterareis,alteraren
1106,desconectare,desconectares,desconectare,desconectáremos,desconectareis,desconectaren
1107,excediere,excedieres,excediere,excediéremos,excediereis,excedieren
1108,desvariare,desvariares,desvariare,desvariáremos,desvariareis,desvariaren
1109,alertare,alertares,alertare,alertáremos,alertareis,alertaren
1110,sujetare,sujetares,sujetare,sujetáremos,sujetareis,sujetaren
1111,punzare,punzares,punzare,punzáremos,punzareis,punzaren
1112,asesorare,asesorares,asesorare,asesoráremos,asesorareis,asesoraren
1113,estremeciere,estremecieres,estremeciere,estremeciéremos,estremeciereis,estremecieren
1114,presumiere,presumieres,presumiere,presumiéremos,presumiereis,presumieren
1115,descuidare,descuidares,descuidare,descuidáremos,descuidareis,descuidaren
1116,profetizare,profetizares,profetizare,profetizáremos,profetizareis,profetizaren
1117,enunciare,enunciares,enunciare,enunciáremos,enunciareis,enunciaren
1118,destituyere,destituyeres,destituyere,destituyéremos,destituyereis,destituyeren
1119,desaprobare,desaprobares,desaprobare,desaprobáremos,desaprobareis,desaprobaren
1120,sobrepusiere,sobrepusieres,sobrepusiere,sobrepusiéremos,sobrepusiereis,sobrepusieren
1121,descalzare,descalzares,descalzare,descalzáremos,descalzareis,descalzaren
1122,murmurare,murmurares,murmurare,murmuráremos,murmurareis,murmuraren
1123,trucare,trucares,trucare,trucáremos,trucareis,trucaren
1124,compareciere,comparecieres,compareciere,compareciéremos,compareciereis,comparecieren
1125,derribare,derribares,derribare,derribáremos,derribareis,derribaren
1126,originare,originares,originare,origináremos,originareis,originaren
1127,contrastare,contrastares,contrastare,contrastáremos,contrastareis,contrastaren
1128,restringiere,restringieres,restringiere,restringiéremos,restringiereis,restringieren
1129,loare,loares,loare,loáremos,loareis,loaren
1130,predispusiere,predispusieres,predispusiere,predispusiéremos,predispusiereis,predispusieren
1131,proscribiere,proscribieres,proscribiere,proscribiéremos,proscribiereis,proscribieren
1132,argumentare,argumentares,argumentare,argumentáremos,argumentareis,argumentaren
1133,destapare,destapares,destapare,destapáremos,destapareis,destaparen
1134,excavare,excavares,excavare,excaváremos,excavareis,excavaren
1135,retrocediere,retrocedieres,retrocediere,retrocediéremos,retrocediereis,retrocedieren
1136,presionare,presionares,presionare,presionáremos,presionareis,presionaren
1137,turbare,turbares,turbare,turbáremos,turbareis,turbaren
1138,ambicionare,ambicionares,ambicionare,ambicionáremos,ambicionareis,ambicionaren
1139,transportare,transportares,transportare,transportáremos,transportareis,transportaren
1140,revolucionare,revolucionares,revolucionare,revolucionáremos,revolucionareis,revolucionaren
1141,supervisare,supervisares,supervisare,supervisáremos,supervisareis,supervisaren
1142,repintare,repintares,repintare,repintáremos,repintareis,repintaren
1143,lloriqueare,lloriqueares,lloriqueare,lloriqueáremos,lloriqueareis,lloriquearen
1144,exfoliare,exfoliares,exfoliare,exfoliáremos,exfoliareis,exfoliaren
1145,acedare,acedares,acedare,acedáremos,acedareis,acedaren
1146,engrosare,engrosares,engrosare,engrosáremos,engrosareis,engrosaren
1147,desenfadare,desenfadares,desenfadare,desenfadáremos,desenfadareis,desenfadaren
1148,fomentare,fomentares,fomentare,fomentáremos,fomentareis,fomentaren
1149,rutilare,rutilares,rutilare,rutiláremos,rutilareis,rutilaren
1150,vislumbrare,vislumbrares,vislumbrare,vislumbráremos,vislumbrareis,vislumbraren
1151,rotulare,rotulares,rotulare,rotuláremos,rotulareis,rotularen
1152,planteare,planteares,planteare,planteáremos,planteareis,plantearen
1153,permutare,permutares,permutare,permutáremos,permutareis,permutaren
1154,indignare,indignares,indignare,indignáremos,indignareis,indignaren
1155,recusare,recusares,recusare,recusáremos,recusareis,recusaren
1156,intensificare,intensificares,intensificare,intensificáremos,intensificareis,intensificaren
1157,excretare,excretares,excretare,excretáremos,excretareis,excretaren
1158,conllevare,conllevares,conllevare,conlleváremos,conllevareis,conllevaren
1159,interpusiere,interpusieres,interpusiere,interpusiéremos,interpusiereis,interpusieren
1160,desistiere,desistieres,desistiere,desistiéremos,desistiereis,desistieren
1161,aturrullare,aturrullares,aturrullare,aturrulláremos,aturrullareis,aturrullaren
1162,desanduviere,desanduvieres,desanduviere,desanduviéremos,desanduviereis,desanduvieren
1163,resguardare,resguardares,resguardare,resguardáremos,resguardareis,resguardaren
1164,conceptuare,conceptuares,conceptuare,conceptuáremos,conceptuareis,conceptuaren
1165,restableciere,restablecieres,restableciere,restableciéremos,restableciereis,restablecieren
1166,superpusiere,superpusieres,superpusiere,superpusiéremos,superpusiereis,superpusieren
1167,amparare,amparares,amparare,amparáremos,amparareis,ampararen
1168,enmendare,enmendares,enmendare,enmendáremos,enmendareis,enmendaren
1169,escurriere,escurrieres,escurriere,escurriéremos,escurriereis,escurrieren
1170,exhalare,exhalares,exhalare,exhaláremos,exhalareis,exhalaren
1171,exagerare,exagerares,exagerare,exageráremos,exagerareis,exageraren
1172,plumeare,plumeares,plumeare,plumeáremos,plumeareis,plumearen
1173,enganchare,enganchares,enganchare,engancháremos,enganchareis,engancharen
1174,enturbiare,enturbiares,enturbiare,enturbiáremos,enturbiareis,enturbiaren
1175,desagradare,desagradares,desagradare,desagradáremos,desagradareis,desagradaren
1176,reformare,reformares,reformare,reformáremos,reformareis,reformaren
1177,descifrare,descifrares,descifrare,descifráremos,descifrareis,descifraren
1178,desempolvare,desempolvares,desempolvare,desempolváremos,desempolvareis,desempolvaren
1179,reforzare,reforzares,reforzare,reforzáremos,reforzareis,reforzaren
1180,repercutiere,repercutieres,repercutiere,repercutiéremos,repercutiereis,repercutieren
1181,preservare,preservares,preservare,preserváremos,preservareis,preservaren
1182,exhumare,exhumares,exhumare,exhumáremos,exhumareis,exhumaren
1183,eructare,eructares,eructare,eructáremos,eructareis,eructaren
1184,regenerare,regenerares,regenerare,regeneráremos,regenerareis,regeneraren
1185,precediere,precedieres,precediere,precediéremos,precediereis,precedieren
1186,untare,untares,untare,untáremos,untareis,untaren
1187,enrollare,enrollares,enrollare,enrolláremos,enrollareis,enrollaren
1188,consolidare,consolidares,consolidare,consolidáremos,consolidareis,consolidaren
1189,ensanchare,ensanchares,ensanchare,ensancháremos,ensanchareis,ensancharen
1190,tripulare,tripulares,tripulare,tripuláremos,tripulareis,tripularen
1191,rebozare,rebozares,rebozare,rebozáremos,rebozareis,rebozaren
1192,coloreare,coloreares,coloreare,coloreáremos,coloreareis,colorearen
1193,profanare,profanares,profanare,profanáremos,profanareis,profanaren
1194,entubare,entubares,entubare,entubáremos,entubareis,entubaren
1195,trasvasare,trasvasares,trasvasare,trasvasáremos,trasvasareis,trasvasaren
1196,desenroscare,desenroscares,desenroscare,desenroscáremos,desenroscareis,desenroscaren
1197,serruchare,serruchares,serruchare,serrucháremos,serruchareis,serrucharen
1198,resoplare,resoplares,resoplare,resopláremos,resoplareis,resoplaren
1199,derrochare,derrochares,derrochare,derrocháremos,derrochareis,derrocharen
1200,exprimiere,exprimieres,exprimiere,exprimiéremos,exprimiereis,exprimieren
1201,derrumbare,derrumbares,derrumbare,derrumbáremos,derrumbareis,derrumbaren
1202,sobresaltare,sobresaltares,sobresaltare,sobresaltáremos,sobresaltareis,sobresaltaren
1203,desperdigare,desperdigares,desperdigare,desperdigáremos,desperdigareis,desperdigaren
1204,sobrescribiere,sobrescribieres,sobrescribiere,sobrescribiéremos,sobrescribiereis,sobrescribieren
1205,desenganchare,desenganchares,desenganchare,desengancháremos,desenganchareis,desengancharen
1206,equilibrare,equilibrares,equilibrare,equilibráremos,equilibrareis,equilibraren
1207,lamiere,lamieres,lamiere,lamiéremos,lamiereis,lamieren
1208,expectorare,expectorares,expectorare,expectoráremos,expectorareis,expectoraren
1209,exonerare,exonerares,exonerare,exoneráremos,exonerareis,exoneraren
1210,triturare,triturares,triturare,trituráremos,triturareis,trituraren
1211,dañare,dañares,dañare,dañáremos,dañareis,dañaren
1212,chorreare,chorreares,chorreare,chorreáremos,chorreareis,chorrearen
1213,cuajare,cuajares,cuajare,cuajáremos,cuajareis,cuajaren
1214,embarrare,embarrares,embarrare,embarráremos,embarrareis,embarraren
1215,espesare,espesares,espesare,espesáremos,espesareis,espesaren
1216,tiñere,tiñeres,tiñere,tiñéremos,tiñereis,tiñeren
1217,riñere,riñeres,riñere,riñéremos,riñereis,riñeren
1218,aliñare,aliñares,aliñare,aliñáremos,aliñareis,aliñaren
1219,mosqueare,mosqueares,mosqueare,mosqueáremos,mosqueareis,mosquearen
1220,culpare,culpares,culpare,culpáremos,culpareis,culparen
1221,señalare,señalares,señalare,señaláremos,señalareis,señalaren
